,Bintje_1,Bintje_2,Maris_Piper,Experimental,GMO1,GMO2
10268,0,1,1,1,1,1
10269,0,0,0,0,0,0
10270,0,0,0,0,0,0
10271,0,0,0,0,0,0
10272,0,0,0,0,0,0
10273,0,0,0,0,0,0
10274,0,0,0,0,0,0
10275,0,0,0,1,0,0
10276,0,0,0,0,0,0
10277,0,0,0,0,0,0
10278,0,0,0,0,0,0
10279,0,0,0,0,0,0
10280,1,1,1,1,1,1
10281,0,0,0,0,0,0
10282,0,0,0,0,0,0
10283,0,0,0,0,0,0
10284,0,0,0,0,0,0
10285,0,0,0,0,0,0
10286,0,1,0,1,0,1
10287,1,1,1,1,1,1
10288,1,1,1,0,1,1
10289,1,1,1,0,1,1
10290,0,0,0,0,1,0
10291,0,1,0,0,0,0
10292,0,0,0,0,0,0
10293,0,0,0,0,0,0
10294,0,0,0,0,0,0
10295,0,0,0,1,0,0
10296,1,1,1,1,1,1
10297,1,1,1,1,1,1
10298,1,1,1,1,1,1
10299,0,0,0,0,0,0
10300,0,0,0,1,1,0
10301,1,1,1,1,1,1
10302,0,0,0,0,0,0
10303,0,0,0,0,0,0
10304,0,0,0,0,0,0
10305,0,0,0,0,0,0
10306,1,1,1,0,1,1
10307,0,0,0,0,0,0
10308,1,1,1,1,1,1
10309,0,0,0,1,0,1
10310,0,0,0,0,0,0
10311,0,0,0,1,0,0
10312,0,0,0,0,0,0
10313,0,0,0,1,0,0
10314,1,1,1,1,1,1
10315,0,0,0,0,1,0
10316,0,0,0,1,0,0
10317,0,1,1,1,0,1
10318,0,0,0,1,1,1
10319,1,1,1,1,1,1
10320,0,1,0,0,0,0
10321,0,0,0,0,0,0
10322,1,1,1,1,1,1
10323,1,1,1,1,1,1
10324,1,1,1,1,1,1
10325,0,0,0,0,0,0
10326,0,0,0,0,0,0
10327,0,1,0,0,0,0
10328,0,0,0,0,0,0
10329,0,0,0,1,0,0
10330,0,0,0,0,0,0
10331,0,0,0,0,0,0
10332,0,0,0,0,0,0
10333,0,0,0,0,0,0
10334,0,0,0,0,0,0
10335,0,0,0,0,0,0
10336,0,0,0,0,0,0
10337,0,0,0,0,0,0
10338,1,1,1,1,1,1
10339,0,0,0,0,0,0
10340,1,1,1,1,1,1
10341,0,0,0,0,0,0
10342,0,0,0,0,0,1
10343,0,0,0,0,0,0
10344,1,1,1,1,1,1
10345,0,0,0,0,0,0
10346,0,0,0,0,0,0
10347,0,0,0,0,0,0
10348,0,0,0,0,0,0
10349,1,1,1,1,1,1
10350,0,0,0,0,0,0
10351,0,0,0,1,0,1
10352,0,0,0,0,0,0
10353,0,0,0,0,0,0
10354,1,1,1,1,1,1
10355,0,0,0,0,0,0
10356,0,0,0,0,0,0
10357,0,0,0,0,0,0
10358,0,0,0,0,0,0
10359,0,0,0,0,1,0
10360,0,1,0,0,0,0
10361,0,0,1,1,1,0
10362,0,0,0,1,0,1
10363,0,0,0,0,0,0
10364,1,1,1,1,1,0
10365,0,0,0,1,0,0
10366,0,0,0,0,0,0
10367,1,1,1,1,1,1
10368,1,1,1,1,1,1
10369,1,1,1,1,1,1
10370,0,0,0,0,0,0
10371,0,0,0,0,0,0
10372,1,1,1,1,1,1
10373,0,0,0,0,0,0
10374,0,0,0,0,0,0
10375,0,0,0,0,0,0
10376,0,0,0,0,0,0
10377,0,0,0,0,0,0
10378,0,0,0,0,0,0
10379,0,0,0,0,0,0
10380,0,0,0,0,0,0
10381,0,0,0,0,0,0
10382,0,0,0,0,0,0
10383,0,0,0,1,1,1
10384,0,0,0,1,1,1
10385,0,0,0,0,0,0
10386,0,0,0,0,0,0
10387,0,0,0,0,0,0
10388,0,0,0,0,0,0
10389,0,0,0,1,0,0
10390,0,0,0,0,0,0
10391,0,0,0,0,0,0
10392,0,1,0,0,0,0
10393,0,0,0,0,0,0
10394,0,0,0,0,0,0
10395,0,0,0,0,0,0
10396,0,0,0,0,0,0
10397,1,1,1,1,1,1
10398,1,1,1,1,1,1
10399,0,0,0,0,0,0
10400,0,0,0,0,0,0
10401,0,0,0,0,0,0
10402,0,0,0,0,0,0
10403,1,1,1,1,1,1
10404,0,0,0,0,0,0
10405,1,0,0,0,1,1
10406,0,0,0,0,0,1
10407,0,0,0,0,0,0
10408,1,1,0,1,1,1
10409,1,1,1,1,1,1
10410,0,0,0,0,0,0
10411,0,0,0,0,0,0
10412,0,0,0,0,0,0
10413,0,0,0,0,0,0
10414,0,0,0,0,0,0
10415,0,0,0,1,1,0
10416,0,0,0,1,0,0
10417,0,0,0,0,0,0
10418,0,0,0,0,0,0
10419,0,0,0,0,0,0
10420,0,0,0,0,0,0
10421,0,0,0,0,0,0
10422,0,0,0,0,0,0
10423,0,0,0,0,0,0
10424,0,0,0,0,0,0
10425,0,0,0,0,0,0
10426,0,0,0,0,0,0
10427,0,0,0,1,0,0
10428,0,0,0,0,0,0
10429,0,0,0,0,0,0
10430,0,0,0,0,0,0
10431,1,0,0,1,0,0
10432,0,0,0,1,1,0
10433,0,0,0,0,0,0
10434,0,1,0,0,0,0
10435,0,0,0,0,0,0
10436,1,1,1,1,1,1
10437,0,0,0,0,0,0
10438,0,0,0,0,0,0
10439,0,0,0,0,0,0
10440,0,1,0,0,0,0
10441,0,0,0,1,0,0
10442,0,0,0,1,0,0
10443,0,0,0,0,0,0
10444,0,0,0,0,0,0
10445,0,0,0,1,1,0
10446,1,1,1,1,1,1
10447,0,0,0,0,0,0
10448,1,1,1,1,1,1
10449,1,1,0,1,1,1
10450,0,0,0,0,0,0
10451,0,0,0,0,0,0
10452,0,1,0,0,1,0
10453,0,0,0,1,0,1
10454,0,0,0,0,0,0
10455,0,0,0,0,1,1
10456,0,0,0,0,0,0
10457,0,0,0,0,0,0
10458,1,1,1,1,1,1
10459,0,0,0,0,0,0
10460,0,0,0,0,0,0
10461,0,0,0,0,0,0
10462,0,0,0,1,0,0
10463,1,1,1,1,1,1
10464,0,0,0,0,0,0
10465,0,1,0,0,1,0
10466,1,1,1,1,1,1
10467,0,0,0,0,0,0
10468,0,0,0,0,0,0
10469,0,1,0,1,0,0
10470,1,1,1,1,1,1
10471,0,0,0,0,0,0
10472,0,0,0,0,0,0
10473,0,0,1,0,1,1
10474,0,0,0,0,0,0
10475,0,0,0,0,0,0
10476,0,0,0,0,0,0
10477,0,1,0,1,1,1
10478,1,1,1,0,1,1
10479,0,0,1,0,1,1
10480,0,0,0,0,0,0
10481,0,0,1,1,1,1
10482,0,0,0,0,0,0
10483,0,0,0,0,0,0
10484,0,0,0,0,0,0
10485,0,0,0,1,1,1
10486,0,0,0,0,0,0
10487,0,0,0,0,0,0
10488,0,0,0,0,0,0
10489,0,0,0,1,1,1
10490,1,1,1,1,1,1
10491,0,0,0,1,1,0
10492,1,1,1,1,1,1
10493,1,1,1,1,0,1
10494,0,0,0,0,0,0
10495,0,0,0,0,0,0
10496,0,0,0,0,0,0
10497,0,0,0,0,0,0
10498,0,0,0,0,0,0
10499,0,0,0,0,0,0
10500,0,0,0,1,0,0
10501,0,0,0,1,0,0
10502,1,0,1,1,0,1
10503,1,1,1,1,1,1
10504,0,0,0,0,0,0
10505,0,0,0,0,0,0
10506,1,1,1,1,1,1
10507,0,0,0,0,0,0
10508,0,1,0,1,1,1
10509,1,1,1,1,1,1
10510,0,0,0,0,0,0
10511,0,0,0,0,0,0
10512,0,0,0,0,0,0
10513,0,0,0,0,0,0
10514,1,1,1,1,1,1
10515,0,0,0,0,0,0
10516,0,0,0,0,0,0
10517,0,0,0,0,0,0
10518,1,1,1,1,1,1
10519,1,1,1,1,1,1
10520,1,1,1,1,1,1
10521,1,1,1,1,1,1
10522,0,0,0,1,0,0
10523,0,0,0,0,1,1
10524,1,1,1,1,1,1
10525,0,0,0,0,0,0
10526,0,0,0,0,0,0
10527,0,0,0,0,0,0
10528,1,1,1,1,1,1
10529,0,0,0,0,0,0
10530,1,1,1,1,1,1
10531,1,1,1,1,1,1
10532,0,0,0,0,0,0
10533,0,0,0,0,0,0
10534,0,0,0,0,0,0
10535,0,0,0,0,0,0
10536,0,0,1,0,0,0
10537,1,1,1,0,1,1
10538,0,0,0,0,0,0
10539,0,0,0,0,0,0
10540,1,1,1,1,1,1
10541,1,1,1,1,1,1
10542,0,0,1,1,1,1
10543,1,1,1,1,1,1
10544,0,0,1,0,0,0
10545,0,0,0,0,0,0
10546,0,0,0,0,0,0
10547,0,1,1,1,1,1
10548,1,1,1,1,1,1
10549,0,0,0,0,0,0
10550,1,1,1,1,1,1
10551,1,1,1,1,1,1
10552,1,1,1,1,1,1
10553,1,1,1,1,1,1
10554,0,0,0,0,0,0
10555,1,1,1,1,1,1
10556,1,1,1,1,1,1
10557,1,1,1,1,1,1
10558,0,0,1,0,0,0
10559,0,0,0,0,0,0
10560,0,0,0,1,0,0
10561,1,1,1,1,1,1
10562,0,0,0,0,0,0
10563,1,1,1,1,1,1
10564,1,1,1,1,1,1
10565,0,1,1,1,1,1
10566,1,1,1,1,1,1
10567,1,1,1,1,1,1
10568,1,1,1,1,1,1
10569,1,1,1,1,1,1
10570,0,0,0,0,0,0
10571,0,0,0,0,0,0
10572,0,0,0,0,0,0
10573,0,0,0,0,0,0
10574,0,0,0,0,0,0
10575,0,0,0,0,0,0
10576,0,0,0,0,0,0
10577,1,1,0,0,0,0
10578,0,0,0,0,0,0
10579,1,0,0,1,1,0
10580,0,0,0,0,0,0
10581,0,0,0,1,0,0
10582,0,0,0,0,0,0
10583,0,1,0,0,0,0
10584,0,0,0,0,0,0
10585,0,0,0,0,0,0
10586,1,1,1,1,1,1
10587,0,0,1,1,0,0
10588,0,0,0,0,0,0
10589,1,1,1,1,1,1
10590,0,0,0,0,1,1
10591,0,0,0,0,0,1
10592,0,0,0,0,0,1
10593,1,1,1,1,1,1
10594,0,0,0,0,0,0
10595,1,1,1,1,1,1
10596,1,1,1,1,1,1
10597,1,1,1,1,1,1
10598,0,0,0,0,0,0
10599,0,0,0,0,0,0
10600,1,1,0,1,1,1
10601,1,1,1,1,1,1
10602,0,0,0,0,0,0
10603,0,0,0,0,0,0
10604,1,1,1,1,1,1
10605,0,1,0,0,0,0
10606,0,0,0,0,0,0
10607,1,1,1,1,1,1
10608,1,1,1,1,1,1
10609,1,1,1,1,1,1
10610,1,1,1,1,1,1
10611,0,0,0,0,0,0
10612,1,1,1,1,1,1
10613,0,1,0,0,1,0
10614,1,1,1,1,1,1
10615,1,1,1,1,1,1
10616,1,1,1,1,1,1
10617,1,1,1,0,1,1
10618,1,1,1,1,1,1
10619,0,0,1,1,0,0
10620,1,1,1,0,0,1
10621,0,0,0,0,0,0
10622,0,0,0,0,0,0
10623,1,1,1,1,1,1
10624,0,0,0,0,0,0
10625,1,1,1,1,1,1
10626,0,0,0,0,0,0
10627,1,1,1,1,1,1
10628,0,0,0,0,0,0
10629,1,0,0,1,1,1
10630,0,0,0,0,0,1
10631,1,1,1,1,1,1
10632,1,1,1,1,1,1
10633,1,1,1,1,1,1
10634,0,0,0,0,0,0
10635,0,0,0,0,0,0
10636,1,1,1,1,1,1
10637,0,0,0,0,0,0
10638,0,0,0,0,1,1
10639,0,0,0,0,0,0
10640,0,0,0,0,0,0
10641,0,0,0,0,0,0
10642,1,1,1,1,1,1
10643,0,0,0,0,0,0
10644,0,0,1,0,0,0
10645,0,0,0,0,0,0
10646,1,1,1,1,1,1
10647,1,0,0,0,0,0
10648,0,0,0,0,1,0
10649,0,0,0,0,0,0
10650,0,0,0,0,0,0
10651,0,0,0,1,1,0
10652,1,1,1,1,1,1
10653,1,1,1,1,1,1
10654,0,0,0,0,0,0
10655,0,0,0,1,0,0
10656,0,1,1,1,1,1
10657,0,0,0,0,0,0
10658,0,0,0,0,0,0
10659,0,0,0,0,0,0
10660,1,1,1,1,1,1
10661,0,0,0,0,0,0
10662,0,0,0,0,0,0
10663,1,1,1,1,1,1
10664,0,1,1,1,1,1
10665,1,1,1,1,1,1
10666,0,0,1,0,0,1
10667,0,0,0,0,0,0
10668,0,0,0,0,0,0
10669,0,0,0,0,0,0
10670,0,1,1,1,1,1
10671,0,0,1,0,1,1
10672,0,0,0,0,0,0
10673,0,0,0,0,0,0
10674,1,1,1,1,1,1
10675,0,1,0,1,0,0
10676,0,0,0,0,0,0
10677,1,1,1,1,1,1
10678,0,0,0,1,0,0
10679,1,1,1,1,1,1
10680,1,1,1,1,1,1
10681,1,1,1,1,1,1
10682,1,1,0,0,0,0
10683,0,0,0,0,0,0
10684,1,1,1,1,1,1
10685,1,1,1,1,1,1
10686,1,1,1,1,1,1
10687,1,1,1,1,1,1
10688,0,0,0,0,0,0
10689,0,0,0,0,0,0
10690,0,0,1,0,1,0
10691,0,0,0,0,0,0
10692,1,1,1,1,1,1
10693,0,0,0,0,0,1
10694,0,0,0,0,0,0
10695,0,0,0,0,0,0
10696,0,0,0,0,0,0
10697,1,0,0,0,1,0
10698,0,1,1,1,1,1
10699,0,1,1,1,1,1
10700,0,0,0,0,0,0
10701,0,0,0,0,0,0
10702,1,1,1,1,1,1
10703,0,0,0,0,0,0
10704,1,1,1,1,1,1
10705,1,1,1,1,1,1
10706,1,1,1,1,1,1
10707,1,1,1,1,1,1
10708,0,0,0,0,0,0
10709,0,1,1,1,1,1
10710,1,1,1,1,1,1
10711,1,1,1,1,1,1
10712,0,1,0,1,0,0
10713,0,0,0,0,0,0
10714,1,1,1,1,1,1
10715,0,0,1,0,0,0
10716,0,0,0,1,0,0
10717,0,0,0,0,1,0
10718,0,0,0,0,0,0
10719,0,0,0,1,0,0
10720,0,0,0,0,0,0
10721,0,0,0,0,0,0
10722,0,0,0,1,0,1
10723,0,0,0,0,0,0
10724,0,0,0,0,0,0
10725,0,0,0,0,0,0
10726,0,0,1,0,0,1
10727,1,1,0,1,1,1
10728,0,0,0,1,0,0
10729,1,0,0,0,0,0
10730,1,1,0,1,0,1
10731,0,0,0,0,0,0
10732,1,1,1,1,1,1
10733,0,0,0,0,0,0
10734,0,0,0,0,0,1
10735,0,0,0,0,0,0
10736,0,0,0,1,1,1
10737,1,1,1,1,1,1
10738,0,0,0,0,0,0
10739,0,1,1,1,0,1
10740,0,1,0,0,0,0
10741,1,1,1,1,1,1
10742,1,1,1,1,1,1
10743,0,1,1,1,1,1
10744,1,0,0,0,1,0
10745,0,1,1,1,1,1
10746,1,1,1,1,1,1
10747,0,0,0,0,0,0
10748,0,0,0,0,0,0
10749,0,0,1,0,0,0
10750,0,0,0,0,0,0
10751,0,0,0,1,0,0
10752,0,0,1,1,0,0
10753,0,1,0,1,0,1
10754,0,0,0,0,0,0
10755,1,1,1,1,1,1
10756,1,1,1,1,1,1
10757,0,1,1,1,1,1
10758,1,1,1,1,1,1
10759,1,1,1,1,1,1
10760,1,1,1,1,1,1
10761,1,1,1,1,1,1
10762,0,1,0,0,1,1
10763,1,1,1,1,1,1
10764,1,1,1,1,1,1
10765,1,1,1,1,1,1
10766,1,1,1,1,1,1
10767,0,0,0,0,0,0
10768,0,0,0,0,0,0
10769,0,0,0,0,0,0
10770,1,1,1,0,0,0
10771,1,1,1,1,1,1
10772,0,0,0,0,0,0
10773,0,0,1,0,0,0
10774,1,1,1,1,1,1
10775,1,1,1,1,1,1
10776,0,1,0,0,0,0
10777,0,0,0,0,0,0
10778,0,0,0,0,0,0
10779,0,0,0,0,0,0
10780,0,0,0,0,0,0
10781,0,0,0,0,0,0
10782,1,1,1,1,1,1
10783,0,0,0,1,0,0
10784,0,1,1,1,0,0
10785,0,0,1,0,0,0
10786,1,1,1,0,0,0
10787,0,0,0,0,0,0
10788,0,0,1,0,0,0
10789,0,0,0,0,0,0
10790,0,0,0,0,0,0
10791,0,0,0,0,0,1
10792,0,0,0,0,0,0
10793,0,0,0,1,0,0
10794,0,0,0,0,0,0
10795,0,0,0,0,1,1
10796,1,1,1,1,1,1
10797,1,1,1,1,1,1
10798,1,1,1,1,1,1
10799,1,1,1,1,1,1
10800,1,1,1,1,1,1
10801,1,1,1,1,1,1
10802,0,0,1,0,1,1
10803,1,1,1,1,1,1
10804,1,1,1,1,1,1
10805,1,1,1,1,1,1
10806,1,1,1,1,1,1
10807,1,1,1,1,1,1
10808,0,0,0,0,0,0
10809,1,1,1,1,1,1
10810,0,1,1,1,1,1
10811,0,1,0,1,1,1
10812,1,1,1,1,1,1
10813,0,0,0,0,0,0
10814,1,1,1,1,1,1
10815,0,0,0,0,0,1
10816,0,0,0,0,0,1
10817,0,0,0,0,0,0
10818,1,1,1,1,1,1
10819,1,1,1,1,1,1
10820,0,0,1,1,0,1
10821,0,1,1,0,0,0
10822,0,0,0,0,0,0
10823,0,0,0,0,0,0
10824,0,0,0,0,0,0
10825,1,1,1,1,1,1
10826,1,1,1,1,1,1
10827,1,1,1,1,1,1
10828,1,1,1,1,1,1
10829,0,0,0,0,0,0
10830,1,0,0,0,0,0
10831,0,0,0,0,0,0
10832,0,0,0,1,1,1
10833,1,1,1,1,1,1
10834,0,1,1,1,0,1
10835,1,1,1,1,1,1
10836,0,1,1,1,1,1
10837,1,1,1,1,1,1
10838,1,1,1,1,1,1
10839,1,1,1,1,1,1
10840,1,1,1,1,1,1
10841,0,0,0,0,0,0
10842,1,1,1,1,1,1
10843,0,0,0,0,0,0
10844,0,0,0,0,0,0
10845,1,1,1,1,1,1
10846,1,1,1,1,1,1
10847,1,1,1,1,1,1
10848,0,0,1,0,0,1
10849,1,1,1,0,1,1
10850,1,1,1,1,1,1
10851,1,1,1,1,1,1
10852,0,0,0,0,0,0
10853,1,1,1,1,1,1
10854,0,0,0,0,0,0
10855,1,1,1,1,1,1
10856,1,1,1,1,1,1
10857,1,1,1,1,1,1
10858,1,1,1,1,1,1
10859,1,1,1,1,1,1
10860,1,1,1,1,1,1
10861,0,0,1,0,1,1
10862,0,0,0,0,0,0
10863,1,1,1,1,1,1
10864,0,0,0,0,0,0
10865,1,1,1,1,1,1
10866,0,1,1,1,1,1
10867,0,0,0,0,0,0
10868,0,0,0,0,0,0
10869,1,1,1,1,1,1
10870,1,1,1,1,1,1
10871,1,1,1,1,1,1
10872,0,0,1,1,1,0
10873,0,0,0,0,0,0
10874,1,1,1,1,1,1
10875,1,1,1,1,1,1
10876,1,1,1,1,1,1
10877,1,1,1,1,1,1
10878,0,1,0,0,0,0
10879,1,1,1,1,1,1
10880,1,1,1,1,1,1
10881,1,1,1,1,0,0
10882,1,1,1,1,1,1
10883,1,1,1,1,1,1
10884,1,1,1,1,1,1
10885,1,1,1,1,1,1
10886,1,1,1,1,1,1
10887,1,1,1,1,1,1
10888,0,0,1,0,1,0
10889,0,1,1,1,1,0
10890,0,0,0,0,0,0
10891,1,1,1,1,1,1
10892,1,1,1,1,1,1
10893,1,1,1,1,1,1
10894,1,1,1,1,1,1
10895,0,0,0,0,1,0
10896,0,0,0,0,0,0
10897,0,0,0,0,0,0
10898,1,1,1,1,1,1
10899,1,1,1,1,1,1
10900,0,0,1,1,0,0
10901,1,1,1,1,1,1
10902,1,1,1,1,1,1
10903,1,1,1,1,1,1
10904,0,1,0,1,0,0
10905,1,1,1,0,0,0
10906,0,1,0,1,1,0
10907,0,0,0,0,0,0
10908,0,1,0,1,1,1
10909,1,1,1,1,1,1
10910,1,1,1,1,1,1
10911,1,1,1,1,1,1
10912,0,0,0,0,0,0
10913,0,0,0,0,0,0
10914,0,0,0,1,0,1
10915,0,0,0,0,0,0
10916,1,1,1,1,1,1
10917,1,1,1,1,1,1
10918,0,0,0,0,0,0
10919,1,1,1,1,1,1
10920,1,1,1,1,1,1
10921,1,1,1,1,1,1
10922,1,1,1,1,1,1
10923,0,0,0,0,0,0
10924,1,1,1,1,1,1
10925,1,1,1,1,1,1
10926,1,1,0,1,1,1
10927,1,1,1,0,1,1
10928,1,0,1,1,1,0
10929,0,0,0,0,0,0
10930,1,1,0,0,1,1
10931,0,0,0,1,0,0
10932,0,0,0,0,0,0
10933,0,1,1,1,1,1
10934,1,1,1,1,1,1
10935,0,1,1,1,0,1
10936,1,1,1,0,1,1
10937,1,1,1,1,1,1
10938,0,0,0,0,0,1
10939,1,1,1,1,1,1
10940,1,1,1,1,1,1
10941,0,0,0,0,0,0
10942,1,1,1,1,1,1
10943,1,1,1,1,1,1
10944,0,0,1,1,1,0
10945,1,1,1,1,1,1
10946,1,1,1,1,1,1
10947,1,1,1,1,1,1
10948,0,0,0,1,0,0
10949,0,1,0,0,0,0
10950,1,1,1,1,1,1
10951,1,1,1,1,1,1
10952,0,0,0,0,1,0
10953,1,1,1,1,1,1
10954,1,1,1,1,1,1
10955,1,1,1,1,1,1
10956,1,1,1,1,1,1
10957,0,0,0,0,0,1
10958,1,1,1,1,1,1
10959,0,0,0,0,0,0
10960,0,0,0,0,0,0
10961,0,0,0,0,0,0
10962,0,0,0,0,0,0
10963,0,0,0,0,0,0
10964,0,0,0,0,0,0
10965,0,0,0,0,0,0
10966,1,1,0,0,1,1
10967,1,1,1,1,1,1
10968,1,1,1,1,1,1
10969,0,0,1,1,1,1
10970,1,1,1,1,1,1
10971,0,0,1,0,1,0
10972,1,1,0,0,1,1
10973,0,1,0,0,1,1
10974,0,0,1,0,1,1
10975,0,1,0,0,1,1
10976,1,1,1,1,1,1
10977,1,1,0,0,0,0
10978,1,1,1,1,1,1
10979,1,1,1,1,1,1
10980,1,1,1,1,1,1
10981,0,0,0,0,0,0
10982,1,1,1,1,1,1
10983,1,1,1,1,1,1
10984,0,1,1,1,1,1
10985,0,0,0,0,0,0
10986,1,1,1,1,1,1
10987,0,1,0,0,0,0
10988,0,0,0,0,0,0
10989,1,1,1,1,1,1
10990,0,0,0,0,0,0
10991,1,1,1,1,1,1
10992,0,0,0,0,0,0
10993,1,1,1,1,1,1
10994,1,1,1,1,1,1
10995,0,0,1,1,0,0
10996,1,1,1,1,1,1
10997,1,1,1,1,1,1
10998,1,1,1,1,1,1
10999,1,1,1,1,1,1
11000,1,1,1,1,1,1
11001,1,1,1,1,1,1
11002,1,1,1,1,1,1
11003,0,0,0,0,0,0
11004,1,1,1,0,1,1
11005,1,1,1,1,1,1
11006,1,1,0,1,1,1
11007,1,1,1,1,1,1
11008,0,0,0,0,0,0
11009,1,1,1,1,1,1
11010,1,1,1,1,1,1
11011,0,0,0,0,0,0
11012,0,0,0,1,1,1
11013,1,1,1,1,1,1
11014,1,1,1,1,1,1
11015,0,1,0,0,1,1
11016,0,0,0,0,0,0
11017,1,1,1,1,1,1
11018,1,1,1,1,1,1
11019,0,0,0,0,0,0
11020,1,1,1,1,1,1
11021,1,1,1,1,1,1
11022,1,1,1,1,1,1
11023,1,1,1,1,1,1
11024,0,0,0,1,0,0
11025,1,1,1,1,1,1
11026,0,0,0,0,0,0
11027,1,0,0,0,1,1
11028,0,0,0,0,0,0
11029,0,1,1,1,0,1
11030,0,0,0,0,0,0
11031,1,1,1,1,1,1
11032,1,1,1,1,1,1
11033,1,1,1,1,1,1
11034,1,1,1,1,1,1
11035,0,1,0,1,1,1
11036,1,1,1,1,1,1
11037,1,1,1,1,1,1
11038,1,0,1,0,1,0
11039,1,1,1,1,1,1
11040,1,1,1,1,1,1
11041,1,1,1,1,1,1
11042,1,1,1,1,1,1
11043,0,0,0,0,0,0
11044,0,0,1,1,0,0
11045,0,0,1,1,0,1
11046,0,0,0,0,0,0
11047,1,1,1,1,1,1
11048,1,1,1,1,1,1
11049,1,1,1,1,1,1
11050,1,1,1,1,1,1
11051,1,1,1,1,1,1
11052,0,0,0,1,0,0
11053,1,1,1,1,1,1
11054,0,1,1,1,1,1
11055,1,1,1,1,1,1
11056,1,1,1,1,1,1
11057,1,1,1,1,1,1
11058,1,1,1,1,1,1
11059,1,1,1,1,1,1
11060,1,1,1,1,1,1
11061,1,1,1,1,1,1
11062,1,1,1,1,1,1
11063,1,1,1,1,1,1
11064,1,1,1,1,1,1
11065,0,0,0,0,0,0
11066,1,1,1,1,1,1
11067,1,1,1,1,1,1
11068,1,1,1,1,1,1
11069,1,1,1,1,1,1
11070,1,1,1,1,1,1
11071,0,0,0,0,0,0
11072,1,1,1,1,1,1
11073,1,1,1,1,1,1
11074,1,1,1,1,1,1
11075,0,0,0,1,0,0
11076,1,1,1,1,1,1
11077,0,0,0,0,0,0
11078,1,1,1,1,1,1
11079,0,0,0,0,0,0
11080,0,0,1,0,1,0
11081,0,0,0,0,0,0
11082,1,1,1,1,1,1
11083,1,1,1,1,1,1
11084,1,1,1,1,1,1
11085,0,0,0,0,0,0
11086,0,0,0,0,0,0
11087,0,1,1,0,1,0
11088,0,0,0,0,1,0
11089,0,0,0,0,0,0
11090,1,0,1,0,1,1
11091,0,0,1,0,1,1
11092,0,1,1,0,0,0
11093,1,1,1,1,1,1
11094,1,1,1,1,1,1
11095,0,0,0,0,0,0
11096,1,1,1,1,1,1
11097,1,1,0,1,1,1
11098,1,1,1,1,1,1
11099,0,0,0,0,0,0
11100,0,0,0,0,0,0
11101,1,1,1,1,1,1
11102,0,0,0,0,0,0
11103,0,0,0,0,0,0
11104,0,0,0,0,0,0
11105,1,1,0,1,1,1
11106,0,0,0,0,0,0
11107,1,1,1,1,1,1
11108,0,0,0,1,1,0
11109,1,1,1,1,1,1
11110,0,0,0,1,0,1
11111,0,0,0,0,0,0
11112,1,1,1,1,1,1
11113,1,1,1,1,1,1
11114,1,1,1,1,1,1
11115,1,1,1,1,1,1
11116,0,0,0,1,0,0
11117,0,0,1,0,0,1
11118,0,0,0,0,0,0
11119,0,0,0,1,0,0
11120,1,1,1,1,1,1
11121,1,1,1,1,1,1
11122,1,1,1,1,0,1
11123,0,1,1,1,1,1
11124,1,1,1,1,1,1
11125,1,1,1,1,1,1
11126,0,0,0,0,0,0
11127,1,1,1,1,1,1
11128,1,1,1,1,1,1
11129,0,0,0,0,0,0
11130,1,1,1,1,1,1
11131,1,1,1,1,1,1
11132,0,0,0,0,0,0
11133,0,0,0,0,0,0
11134,0,0,0,0,0,0
11135,1,1,1,1,1,1
11136,1,1,1,1,1,1
11137,0,0,0,0,0,0
11138,1,1,1,1,1,1
11139,0,0,0,0,0,0
11140,0,1,1,1,1,0
11141,1,1,1,1,1,1
11142,0,0,0,0,0,0
11143,1,1,1,1,1,1
11144,1,1,1,1,1,1
11145,1,1,1,1,1,1
11146,0,1,1,1,1,1
11147,1,1,1,1,1,1
11148,0,0,1,0,1,0
11149,1,1,1,1,1,1
11150,1,1,1,1,1,1
11151,1,1,1,1,1,1
11152,0,0,0,0,1,0
11153,0,0,0,0,0,0
11154,0,0,1,1,0,0
11155,1,1,0,1,0,0
11156,0,0,0,0,0,0
11157,1,1,0,0,1,1
11158,1,1,1,1,1,1
11159,1,1,1,1,1,1
11160,0,0,0,0,0,0
11161,0,0,0,0,0,0
11162,0,0,1,1,1,1
11163,1,1,1,1,1,1
11164,1,1,1,1,1,1
11165,1,1,1,1,1,1
11166,1,1,1,1,1,1
11167,1,1,1,1,1,1
11168,1,1,1,1,1,1
11169,0,0,0,1,1,0
11170,0,0,0,0,0,0
11171,0,0,0,0,0,0
11172,0,0,0,0,0,0
11173,0,1,1,1,1,0
11174,0,1,1,1,0,1
11175,1,1,1,1,1,1
11176,1,1,1,1,1,1
11177,0,0,0,0,0,0
11178,1,1,1,1,1,1
11179,0,1,0,1,1,1
11180,0,0,0,0,1,0
11181,0,1,1,1,1,1
11182,1,1,1,1,1,1
11183,1,1,1,1,1,1
11184,0,0,0,0,0,0
11185,0,0,0,0,0,0
11186,0,1,1,0,0,0
11187,1,1,1,1,1,1
11188,1,0,0,1,1,1
11189,1,1,1,1,1,1
11190,1,1,1,1,1,1
11191,0,0,0,0,0,0
11192,1,1,1,1,1,1
11193,0,1,0,1,1,1
11194,1,1,1,1,1,1
11195,1,1,1,1,1,1
11196,0,1,0,1,0,0
11197,0,1,1,1,1,1
